code,parent_code,name
30.0,30,Excision or destruction of lesion or tissue of larynx
30.01,30.0,Marsupialization of laryngeal cyst
30.09,30.0,Other excision or destruction of lesion or tissue of larynx
71.1,71,Diagnostic procedures on vulva
71.11,71.1,Biopsy of vulva
71.19,71.1,Other diagnostic procedures on vulva
75.1,75,Diagnostic amniocentesis
25.1,25,Excision or destruction of lesion or tissue of tongue
99.0,99,Transfusion of blood and blood components
99.01,99.0,Exchange transfusion
99.04,99.0,Transfusion of packed cells
99.02,99.0,Transfusion of previously collected autologous blood
99.07,99.0,Transfusion of other serum
99.03,99.0,Other transfusion of whole blood
99.09,99.0,Transfusion of other substance
99.05,99.0,Transfusion of platelets
99.00,99.0,Perioperative autologous transfusion of whole blood or blood components
99.08,99.0,Transfusion of blood expander
99.06,99.0,Transfusion of coagulation factors
73.6,73,Episiotomy
04.2,04,Destruction of cranial and peripheral nerves
66,65-71.99,Operations on fallopian tubes
52.8,52,Transplant of pancreas
52.82,52.8,Homotransplant of pancreas
52.84,52.8,Autotransplantation of cells of Islets of Langerhans
52.83,52.8,Heterotransplant of pancreas
52.85,52.8,Allotransplantation of cells of Islets of Langerhans
52.80,52.8,"Pancreatic transplant, not otherwise specified"
52.86,52.8,"Transplantation of cells of Islets of Langerhans, not otherwise specified"
52.81,52.8,Reimplantation of pancreatic tissue
13.7,13,Insertion of prosthetic lens [pseudophakos]
13.70,13.7,"Insertion of pseudophakos, not otherwise specified"
13.72,13.7,Secondary insertion of intraocular lens prosthesis
13.71,13.7,"Insertion of intraocular lens prosthesis at time of cataract extraction, one-stage"
07.79,07.7,Other operations on hypophysis
07.7,07,Other operations on hypophysis
07.71,07.7,Exploration of pituitary fossa
07.72,07.7,Incision of pituitary gland
71.4,71,Operations on clitoris
60.5,60,Radical prostatectomy
44.3,44,Gastroenterostomy without gastrectomy
44.32,44.3,Percutaneous [endoscopic] gastrojejunostomy
44.31,44.3,High gastric bypass
44.39,44.3,Other gastroenterostomy without gastrectomy
44.38,44.3,Laparoscopic gastroenterostomy
70.3,70,Local excision or destruction of vagina and cul-de-sac
70.31,70.3,Hymenectomy
70.33,70.3,Excision or destruction of lesion of vagina
70.32,70.3,Excision or destruction of lesion of cul-de-sac
52.3,52,Marsupialization of pancreatic cyst
77.2,77,Wedge osteotomy
77.29,77.2,"Wedge osteotomy, other bones"
77.22,77.2,"Wedge osteotomy, humerus"
77.26,77.2,"Wedge osteotomy, patella"
77.27,77.2,"Wedge osteotomy, tibia and fibula"
77.21,77.2,"Wedge osteotomy, scapula, clavicle, and thorax [ribs and sternum]"
77.28,77.2,"Wedge osteotomy, tarsals and metatarsals"
77.25,77.2,"Wedge osteotomy, femur"
77.24,77.2,"Wedge osteotomy, carpals and metacarpals"
77.20,77.2,"Wedge osteotomy, unspecified site"
77.23,77.2,"Wedge osteotomy, radius and ulna"
24.1,24,"Diagnostic procedures on teeth, gums, and alveoli"
24.12,24.1,Biopsy of alveolus
24.11,24.1,Biopsy of gum
24.19,24.1,"Other diagnostic procedures on teeth, gums, and alveoli"
75.7,75,"Manual exploration of uterine cavity, postpartum"
76.79,76.7,Other open reduction of facial fracture
76.7,76,Reduction of facial fracture
76.73,76.7,Closed reduction of maxillary fracture
76.75,76.7,Closed reduction of mandibular fracture
76.77,76.7,Open reduction of alveolar fracture
76.76,76.7,Open reduction of mandibular fracture
76.71,76.7,Closed reduction of malar and zygomatic fracture
76.70,76.7,"Reduction of facial fracture, not otherwise specified"
76.78,76.7,Other closed reduction of facial fracture
76.74,76.7,Open reduction of maxillary fracture
76.72,76.7,Open reduction of malar and zygomatic fracture
12.1,12,Iridotomy and simple iridectomy
12.11,12.1,Iridotomy with transfixion
12.13,12.1,Excision of prolapsed iris
12.12,12.1,Other iridotomy
12.14,12.1,Other iridectomy
83.2,83,"Diagnostic procedures on muscle, tendon, fascia, and bursa, including that of hand"
83.21,83.2,Open biopsy of soft tissue
83.29,83.2,"Other diagnostic procedures on muscle, tendon, fascia, and bursa, including that of hand"
24.4,24,Excision of dental lesion of jaw
19.11,19.1,Stapedectomy with incus replacement
19.1,19,Stapedectomy
19.19,19.1,Other stapedectomy
01.4,01,Operations on thalamus and globus pallidus
01.41,01.4,Operations on thalamus
01.42,01.4,Operations on globus pallidus
66.2,66,Bilateral endoscopic destruction or occlusion of fallopian tubes
66.29,66.2,Other bilateral endoscopic destruction or occlusion of fallopian tubes
66.22,66.2,Bilateral endoscopic ligation and division of fallopian tubes
66.21,66.2,Bilateral endoscopic ligation and crushing of fallopian tubes
66.3,66,Other bilateral destruction or occlusion of fallopian tubes
66.31,66.3,Other bilateral ligation and crushing of fallopian tubes
66.39,66.3,Other bilateral destruction or occlusion of fallopian tubes
66.32,66.3,Other bilateral ligation and division of fallopian tubes
37.0,37,Pericardiocentesis
06.0,06,Incision of thyroid field
06.02,06.0,Reopening of wound of thyroid field
06.09,06.0,Other incision of thyroid field
06.01,06.0,Aspiration of thyroid field
26.21,26.2,Marsupialization of salivary gland cyst
26.2,26,Excision of lesion of salivary gland
26.29,26.2,Other excision of salivary gland lesion
18-20.99,00-99.99,OPERATIONS ON THE EAR
64.11,64.1,Biopsy of penis
64.1,64,Diagnostic procedures on the penis
64.19,64.1,Other diagnostic procedures on penis
67,65-71.99,Operations on cervix
26.1,26,Diagnostic procedures on salivary glands and ducts
26.12,26.1,Open biopsy of salivary gland or duct
26.11,26.1,Closed [needle] biopsy of salivary gland or duct
26.19,26.1,Other diagnostic procedures on salivary glands and ducts
43.1,43,Gastrostomy
43.11,43.1,Percutaneous [endoscopic] gastrostomy [PEG]
43.19,43.1,Other gastrostomy
07.5,07,Operations on pineal gland
07.59,07.5,Other operations on pineal gland
07.52,07.5,Incision of pineal gland
07.53,07.5,Partial excision of pineal gland
07.54,07.5,Total excision of pineal gland
07.51,07.5,Exploration of pineal field
25.2,25,Partial glossectomy
84.1,84,Amputation of lower limb
84.10,84.1,"Lower limb amputation, not otherwise specified"
84.14,84.1,Amputation of ankle through malleoli of tibia and fibula
84.15,84.1,Other amputation below knee
84.18,84.1,Disarticulation of hip
84.13,84.1,Disarticulation of ankle
84.11,84.1,Amputation of toe
84.17,84.1,Amputation above knee
84.16,84.1,Disarticulation of knee
84.12,84.1,Amputation through foot
84.19,84.1,Abdominopelvic amputation
51,42-54.99,Operations on gallbladder and biliary tract
99.94,99.9,Prostatic massage
99.9,99,Other miscellaneous procedures
99.92,99.9,Other acupuncture
99.93,99.9,Rectal massage (for levator spasm)
99.95,99.9,Stretching of foreskin
99.98,99.9,Extraction of milk from lactating breast
99.97,99.9,Fitting of denture
99.91,99.9,Acupuncture for anesthesia
99.99,99.9,Other miscellaneous procedures
99.96,99.9,Collection of sperm for artificial insemination
03.4,03,Excision or destruction of lesion of spinal cord or spinal meninges
54.5,54,Lysis of peritoneal adhesions
54.59,54.5,Other lysis of peritoneal adhesions
54.51,54.5,Laparoscopic lysis of peritoneal adhesions
09,08-16.99,Operations on lacrimal system
17-17.99,00-99.99,OTHER MISCELLANEOUS DIAGNOSTIC AND THERAPEUTIC PROCEDURES
52.5,52,Partial pancreatectomy
52.51,52.5,Proximal pancreatectomy
52.59,52.5,Other partial pancreatectomy
52.53,52.5,Radical subtotal pancreatectomy
52.52,52.5,Distal pancreatectomy
63.71,63.7,Ligation of vas deferens
63.7,63,Vasectomy and ligation of vas deferens
63.73,63.7,Vasectomy
63.70,63.7,"Male sterilization procedure, not otherwise specified"
63.72,63.7,Ligation of spermatic cord
03.8,03,Injection of destructive agent into spinal canal
85.91,85.9,Aspiration of breast
85.9,85,Other operations on the breast
85.99,85.9,Other operations on the breast
85.95,85.9,Insertion of breast tissue expander
85.94,85.9,Removal of implant of breast
85.93,85.9,Revision of implant of breast
85.92,85.9,Injection of therapeutic agent into breast
85.96,85.9,Removal of breast tissue expander
35.6,35,Repair of atrial and ventricular septa with tissue graft
35.60,35.6,Repair of unspecified septal defect of heart with tissue graft
35.61,35.6,Repair of atrial septal defect with tissue graft
35.62,35.6,Repair of ventricular septal defect with tissue graft
35.63,35.6,Repair of endocardial cushion defect with tissue graft
37.83,37.8,Initial insertion of dual-chamber device
37.82,37.8,"Initial insertion of single-chamber device, rate responsive"
37.81,37.8,"Initial insertion of single-chamber device, not specified as rate responsive"
37.85,37.8,"Replacement of any type pacemaker device with single-chamber device, not specified as rate responsive"
37.8,37,"Insertion, replacement, removal, and revision of pacemaker device"
37.89,37.8,Revision or removal of pacemaker device
37.86,37.8,"Replacement of any type of pacemaker device with single-chamber device, rate responsive"
37.87,37.8,Replacement of any type pacemaker device with dual-chamber device
37.80,37.8,"Insertion of permanent pacemaker, initial or replacement, type of device not specified"
91.4,91,Microscopic examination of specimen from female genital tract
91.45,91.4,"Microscopic examination of specimen from female genital tract, toxicology"
91.43,91.4,"Microscopic examination of specimen from female genital tract, culture and sensitivity"
91.44,91.4,"Microscopic examination of specimen from female genital tract, parasitology"
91.49,91.4,"Microscopic examination of specimen from female genital tract, other microscopic examination"
91.41,91.4,"Microscopic examination of specimen from female genital tract, bacterial smear"
91.46,91.4,"Microscopic examination of specimen from female genital tract, cell block and Papanicolaou smear"
91.42,91.4,"Microscopic examination of specimen from female genital tract, culture"
08.91,08.9,Electrosurgical epilation of eyelid
08.9,08,Other operations on eyelids
08.92,08.9,Cryosurgical epilation of eyelid
08.99,08.9,Other operations on eyelids
08.93,08.9,Other epilation of eyelid
51.7,51,Repair of bile ducts
51.71,51.7,Simple suture of common bile duct
51.79,51.7,Repair of other bile ducts
51.72,51.7,Choledochoplasty
43.7,43,Partial gastrectomy with anastomosis to jejunum
04.4,04,Lysis of adhesions and decompression of cranial and peripheral nerves
04.49,04.4,Other peripheral nerve or ganglion decompression or lysis of adhesions
04.41,04.4,Decompression of trigeminal nerve root
04.42,04.4,Other cranial nerve decompression
04.43,04.4,Release of carpal tunnel
04.44,04.4,Release of tarsal tunnel
23.6,23,Prosthetic dental implant
71.3,71,Other local excision or destruction of vulva and perineum
11.9,11,Other operations on cornea
11.91,11.9,Tattooing of cornea
11.92,11.9,Removal of artificial implant from cornea
11.99,11.9,Other operations on cornea
42.53,42.5,Intrathoracic esophageal anastomosis with interposition of small bowel
42.59,42.5,Other intrathoracic anastomosis of esophagus
42.54,42.5,Other intrathoracic esophagoenterostomy
42.5,42,Intrathoracic anastomosis of esophagus
42.51,42.5,Intrathoracic esophagoesophagostomy
42.58,42.5,Intrathoracic esophageal anastomosis with other interposition
42.55,42.5,Intrathoracic esophageal anastomosis with interposition of colon
42.52,42.5,Intrathoracic esophagogastrostomy
42.56,42.5,Other intrathoracic esophagocolostomy
56.9,56,Other operations on ureter
56.92,56.9,Implantation of electronic ureteral stimulator
56.99,56.9,Other operations on ureter
56.95,56.9,Ligation of ureter
56.93,56.9,Replacement of electronic ureteral stimulator
56.94,56.9,Removal of electronic ureteral stimulator
56.91,56.9,Dilation of ureteral meatus
25.5,25,Repair of tongue and glossoplasty
25.51,25.5,Suture of laceration of tongue
25.59,25.5,Other repair and plastic operations on tongue
45.2,45,Diagnostic procedures on large intestine
45.27,45.2,"Intestinal biopsy, site unspecified"
45.22,45.2,Endoscopy of large intestine through artificial stoma
45.25,45.2,Closed [endoscopic] biopsy of large intestine
45.21,45.2,Transabdominal endoscopy of large intestine
45.28,45.2,Other diagnostic procedures on large intestine
45.29,45.2,"Other diagnostic procedures on intestine, site unspecified"
45.24,45.2,Flexible sigmoidoscopy
45.23,45.2,Colonoscopy
45.26,45.2,Open biopsy of large intestine
45.81,45.8,Laparoscopic total intra-abdominal colectomy
45.8,45,Total intra-abdominal colectomy
45.83,45.8,Other and unspecified total intra-abdominal colectomy
45.82,45.8,Open total intra-abdominal colectomy
95.31,95.3,Fitting and dispensing of spectacles
95.35,95.3,Orthoptic training
95.34,95.3,Ocular prosthetics
95.3,95,Special vision services
95.33,95.3,Dispensing of other low vision aids
95.32,95.3,"Prescription, fitting, and dispensing of contact lens"
95.36,95.3,Ophthalmologic counseling and instruction
06.5,06,Substernal thyroidectomy
06.52,06.5,Complete substernal thyroidectomy
06.50,06.5,"Substernal thyroidectomy, not otherwise specified"
06.51,06.5,Partial substernal thyroidectomy
12.2,12,"Diagnostic procedures on iris, ciliary body, sclera, and anterior chamber"
12.29,12.2,"Other diagnostic procedures on iris, ciliary body, sclera, and anterior chamber"
12.21,12.2,Diagnostic aspiration of anterior chamber of eye
12.22,12.2,Biopsy of iris
08-16.99,00-99.99,OPERATIONS ON THE EYE
58.6,58,Dilation of urethra
42.22,42.2,Esophagoscopy through artificial stoma
42.2,42,Diagnostic procedures on esophagus
42.21,42.2,Operative esophagoscopy by incision
42.23,42.2,Other esophagoscopy
42.25,42.2,Open biopsy of esophagus
42.29,42.2,Other diagnostic procedures on esophagus
42.24,42.2,Closed [endoscopic] biopsy of esophagus
19,18-20.99,Reconstructive operations on middle ear
02,01-05.99,"Other operations on skull, brain, and cerebral meninges"
25.0,25,Diagnostic procedures on tongue
25.09,25.0,Other diagnostic procedures on tongue
25.01,25.0,Closed [needle] biopsy of tongue
25.02,25.0,Open biopsy of tongue
94.2,94,Psychiatric somatotherapy
94.24,94.2,Chemical shock therapy
94.22,94.2,Lithium therapy
94.26,94.2,Subconvulsive electroshock therapy
94.25,94.2,Other psychiatric drug therapy
94.27,94.2,Other electroshock therapy
94.23,94.2,Neuroleptic therapy
94.29,94.2,Other psychiatric somatotherapy
94.21,94.2,Narcoanalysis
33.5,33,Lung transplant
33.50,33.5,"Lung transplantation, not otherwise specified"
33.52,33.5,Bilateral lung transplantation
